Id_solicitud,mes_solictud,Default_60dias_12meses,tipo_casa,edad,fec_ing_empleo,antg_max_tc,meses_pasivo_12,ingreso,mto_lin_cred_sistemafinanciero,mto_deuda_prom_sistemafinanciero,Departamento,max_clas_riesg,nivel_educ
272,200903,1,FAMILIAR,43,38785,0,12,896.4,1000.97,957.81,La Paz,1,TECNICO
273,200903,1,FAMILIAR,25,37469,30,12,898.97,4191.1,0,La Paz,1,EDUCACION BASICA
274,200903,1,FAMILIAR,42,38808,0,12,3400,0,1193.13,La Paz,0,PROFESIONAL
275,200903,0,FAMILIAR,31,38384,0,12,1000,1895.76,1861.76,La Paz,0,TECNICO
276,200903,1,FAMILIAR,44,38626,0,12,2000,969.03,1531.24,La Paz,2,PROFESIONAL
277,200903,0,PROPIA,54,38169,92,12,20950,8691.98,9907.02,La Paz,0,SUPERIOR
278,200903,1,PROPIA,50,38018,0,3,3500,14173.16,0,La Paz,0,PROFESIONAL
279,200903,1,FAMILIAR,32,39295,10,12,2000,22517.36,85.94,Santa Cruz,0,PROFESIONAL
280,200903,1,FAMILIAR,26,38292,11,12,820,748.44,0,Cochabamba,0,PROFESIONAL
281,200903,1,OTRAS,40,38991,0,12,920,0,2416.04,La Paz,0,TECNICO
282,200903,1,FAMILIAR,22,38749,0,12,695.25,199.65,2795.09,La Paz,1,TECNICO
283,200903,1,FAMILIAR,55,38415,0,2,725,0,507.92,La Paz,0,PROFESIONAL
284,200903,1,PROPIA,51,38869,92,12,11375,34511.24,5755.52,Santa Cruz,0,PROFESIONAL
285,200903,0,FAMILIAR,34,38759,8,12,2888.87,1656,5209.56,Cochabamba,0,TECNICO
286,200903,1,FAMILIAR,24,38626,12,12,2900,901.88,228.1,Santa Cruz,0,PROFESIONAL
287,200903,1,PROPIA,32,36951,10,12,3000,3800,20144.05,Santa Cruz,0,PROFESIONAL
288,200904,1,FAMILIAR,37,36039,96,12,7500,52572.18,5665.81,La Paz,1,PROFESIONAL
289,200904,1,FAMILIAR,59,28550,72,12,2700,21228.29,491.35,La Paz,0,PROFESIONAL
290,200904,1,ALQUILADA,38,35125,16,12,5897.7,10713.68,1611.09,La Paz,0,PROFESIONAL
291,200904,0,FAMILIAR,40,39630,118,4,28055,106308.92,21.33,La Paz,0,PROFESIONAL
292,200904,1,FAMILIAR,52,38322,10,12,3304.85,2543.18,1090.32,Santa Cruz,1,PROFESIONAL
293,200904,1,FAMILIAR,38,36465,71,12,2261.71,13850.21,678.12,La Paz,2,TECNICO
294,200904,0,FAMILIAR,32,38657,36,12,5000,89678.5,0,La Paz,0,PROFESIONAL
295,200904,1,PROPIA,43,36892,0,12,13000,14309.67,0,La Paz,1,SUPERIOR
296,200904,0,FAMILIAR,45,35370,0,4,1053,541.21,0,La Paz,1,PROFESIONAL
297,200904,1,FAMILIAR,26,38473,20,12,6000,0,0,Cochabamba,0,TECNICO
298,200904,1,FAMILIAR,54,34912,37,12,8634,18521.83,1823.77,La Paz,0,SIN EDUCACION
299,200904,1,FAMILIAR,31,35827,0,12,1047.74,250,5779.85,La Paz,0,PROFESIONAL
300,200904,0,FAMILIAR,48,35490,92,0,4000,11652.79,4929.23,La Paz,0,TECNICO
301,200904,1,FAMILIAR,25,38504,8,12,6500,21405.4,43633.62,La Paz,1,PROFESIONAL
302,200904,1,FAMILIAR,32,37073,42,12,7000,16303.72,10182.81,La Paz,0,PROFESIONAL
303,200904,1,FAMILIAR,29,39387,0,12,807.4,0,3715.03,Santa Cruz,1,TECNICO
304,200904,0,FAMILIAR,27,38231,35,12,3800,5520,1051.87,La Paz,3,TECNICO
305,200904,1,PROPIA,36,37377,0,12,1800,0,0,Santa Cruz,0,TECNICO
306,200904,0,FAMILIAR,34,38322,23,12,896.58,1940,4489.06,Potosi,0,TECNICO
307,200904,0,PROPIA,30,38322,1,12,2500,1228,0,Potosi,0,PROFESIONAL
308,200904,1,FAMILIAR,58,36526,8,12,3024,1741.87,1703.38,La Paz,1,PROFESIONAL
309,200904,1,FAMILIAR,36,36526,37,0,5250,0,0,La Paz,0,PROFESIONAL
310,200904,1,FAMILIAR,28,38443,0,11,811.41,0,4674.71,Santa Cruz,0,TECNICO
311,200904,1,FAMILIAR,30,38292,19,11,2300,582.75,488.51,La Paz,0,TECNICO
312,200904,1,FAMILIAR,34,35186,89,12,3500,5744.54,0,Santa Cruz,0,TECNICO
313,200904,0,FAMILIAR,45,38596,0,12,2500,0,2950.93,Santa Cruz,0,TECNICO
314,200904,1,FAMILIAR,29,38292,0,12,1200,5450.57,5899.61,La Paz,2,TECNICO
315,200904,1,PROPIA,46,37956,70,12,5500,53306.34,14591.27,La Paz,1,PROFESIONAL
316,200904,1,FAMILIAR,36,37316,0,12,2000,0,7273.62,La Paz,0,PROFESIONAL
317,200904,1,FAMILIAR,24,37773,0,12,4900,935.59,0,La Paz,0,TECNICO
318,200904,1,FAMILIAR,46,38047,21,4,6500,13150,44197.31,Santa Cruz,0,PROFESIONAL
319,200904,1,FAMILIAR,31,37865,0,12,2681,7042.46,4265.38,La Paz,3,TECNICO
320,200904,1,FAMILIAR,24,38504,10,12,1477,2292.39,0,La Paz,1,PROFESIONAL
321,200904,0,FAMILIAR,34,38292,35,12,1500,1084.9,2382.04,La Paz,0,PROFESIONAL
322,200904,1,FAMILIAR,29,38874,7,2,7073,8120,16369.69,Santa Cruz,0,PROFESIONAL
323,200904,1,FAMILIAR,40,37288,15,12,1000,222.68,0,La Paz,0,PROFESIONAL
324,200904,1,FAMILIAR,32,35096,0,12,4000,3318.67,17258.47,La Paz,1,PROFESIONAL
325,200904,1,PROPIA,32,39083,0,11,1185.65,0,11320.96,La Paz,0,EDUCACION BASICA
326,200904,1,FAMILIAR,27,37653,11,12,2650,2432.46,1806.58,La Paz,0,TECNICO
327,200904,1,PROPIA,53,29587,113,4,9208,33369.67,55665.36,La Paz,0,PROFESIONAL
328,200904,1,PROPIA,34,39022,16,12,3500,1966.36,3004.04,Santa Cruz,0,PROFESIONAL
329,200904,0,FAMILIAR,38,38504,29,12,13400,26100,0,La Paz,0,PROFESIONAL
330,200904,0,FAMILIAR,44,39083,113,12,14583,105300,57094.38,Santa Cruz,0,PROFESIONAL
331,200904,0,FAMILIAR,21,39356,0,12,2100,0,6294.66,La Paz,0,SUPERIOR
332,200904,0,PROPIA,39,38473,116,12,10000,64674.15,57094.38,La Paz,1,PROFESIONAL
333,200904,0,FAMILIAR,49,34516,58,12,4600,1179.74,1120.62,La Paz,2,PROFESIONAL
334,200904,0,PROPIA,58,29252,59,12,8257,8866.16,2820.95,La Paz,0,PROFESIONAL
335,200904,0,PROPIA,42,38596,115,8,2555,30749.13,57094.38,Cochabamba,0,PROFESIONAL
336,200904,1,PROPIA,53,34639,108,12,23163.6,111711.6,0,La Paz,1,PROFESIONAL
337,200904,1,FAMILIAR,32,39052,0,12,1200,0,3817.92,La Paz,0,TECNICO
338,200904,1,PROPIA,21,38869,0,12,1100,2195.54,2070.57,Santa Cruz,2,TECNICO
339,200904,1,FAMILIAR,40,38899,44,10,15600,6768.86,1488.41,La Paz,2,PROFESIONAL
340,200904,1,FAMILIAR,38,38534,0,12,2000,0,0,La Paz,2,TECNICO
341,200904,0,FAMILIAR,41,38108,27,12,2500,6151.97,0,La Paz,1,TECNICO
342,200904,0,FAMILIAR,29,38078,0,12,5500,32762.78,0,La Paz,0,PROFESIONAL
343,200904,0,PROPIA,47,38777,18,12,4200,3419,38913.17,Santa Cruz,0,SUPERIOR
344,200904,1,FAMILIAR,40,37834,0,12,4500,934.28,0,Santa Cruz,0,PROFESIONAL
345,200904,1,PROPIA,50,39052,11,12,2247,1100,1100.97,Cochabamba,0,TECNICO
346,200904,1,FAMILIAR,25,39174,17,8,6325,5775,3080.69,La Paz,0,PROFESIONAL
347,200904,1,FAMILIAR,26,38565,23,12,5145,1118.93,496.12,Cochabamba,0,PROFESIONAL
348,200904,0,FAMILIAR,39,37622,0,11,2800,0,57094.38,Tarija,0,PROFESIONAL
349,200904,1,FAMILIAR,33,38355,40,12,1555.51,650,4895.56,Cochabamba,1,TECNICO
350,200904,1,PROPIA,57,33604,90,12,8018,57872.2,29037.67,Cochabamba,1,PROFESIONAL
351,200904,0,PROPIA,63,26604,108,12,11961,38420.19,0,Santa Cruz,0,PROFESIONAL
352,200904,1,FAMILIAR,49,39083,13,8,2898,7417.86,3983.19,La Paz,1,PROFESIONAL
353,200904,1,ALQUILADA,21,39083,0,12,1200,0,2153.03,La Paz,0,TECNICO
354,200904,1,FAMILIAR,36,39539,0,12,1263.82,0,2055.64,La Paz,0,PROFESIONAL
355,200904,1,PROPIA,47,38777,6,12,1300,9844,1861.55,La Paz,0,PROFESIONAL
356,200904,0,FAMILIAR,47,36801,46,12,1045.62,21065,242.74,La Paz,0,SUPERIOR
357,200904,1,FAMILIAR,28,38852,0,12,1668.98,0,5094.32,Santa Cruz,0,TECNICO
358,200904,0,PROPIA,38,38384,115,12,17500,91658.9,17697.23,La Paz,1,PROFESIONAL
359,200904,1,FAMILIAR,49,37895,91,11,16250,84380.4,57094.38,La Paz,1,PROFESIONAL
360,200904,1,FAMILIAR,28,37377,9,12,2100,4269.24,1831.8,La Paz,0,TECNICO
361,200904,1,FAMILIAR,26,38687,0,12,2000,3091.04,2875.35,La Paz,0,PROFESIONAL
362,200904,1,FAMILIAR,55,26665,51,12,5250,12619.14,8437.59,La Paz,0,PROFESIONAL
363,200904,1,FAMILIAR,49,38384,0,12,7000,12440.84,0,La Paz,0,PROFESIONAL
364,200904,0,FAMILIAR,32,35431,45,0,13000,730.92,0,La Paz,0,PROFESIONAL
365,200904,1,FAMILIAR,33,38412,7,12,4000,83.3,413.5,Santa Cruz,0,PROFESIONAL
366,200904,1,FAMILIAR,31,37288,61,11,2100,2325,161.29,La Paz,1,PROFESIONAL
367,200904,0,FAMILIAR,50,37089,0,12,2923.86,6493.25,9434.02,Santa Cruz,1,TECNICO
368,200904,1,FAMILIAR,32,37408,36,1,2000,3039.92,0,La Paz,0,TECNICO
369,200904,1,PROPIA,45,38443,111,12,8000,117885.81,15301.72,La Paz,0,PROFESIONAL
370,200904,1,FAMILIAR,29,39326,14,12,2500,6000,7899.06,Potosi,3,PROFESIONAL
371,200904,0,FAMILIAR,41,36465,72,12,3500,744.9,11036.44,Santa Cruz,0,EDUCACION BASICA
372,200904,1,FAMILIAR,29,37408,0,12,755.8,10150.22,5131.5,La Paz,1,TECNICO
373,200904,1,FAMILIAR,33,37591,48,12,2817,10800,38.71,Potosi,1,SUPERIOR
374,200904,1,FAMILIAR,27,37895,0,12,2800,0,0,La Paz,0,PROFESIONAL
375,200904,1,FAMILIAR,64,36526,0,10,415,0,3893.91,Santa Cruz,0,TECNICO
376,200904,1,PROPIA,49,39398,0,12,2029.52,0,7719.5,La Paz,0,TECNICO
377,200904,0,FAMILIAR,29,38412,57,2,2111,7442.55,206.86,La Paz,1,SUPERIOR
378,200904,0,FAMILIAR,39,34029,21,0,9055,121335.08,1857.24,La Paz,0,PROFESIONAL
379,200904,1,FAMILIAR,22,38657,0,12,1050,0,3639.89,Santa Cruz,0,TECNICO
380,200904,1,FAMILIAR,29,39630,25,0,813,2200,0,La Paz,1,PROFESIONAL
381,200904,1,PROPIA,33,39022,7,12,2000,3898.3,2038.87,La Paz,2,TECNICO
382,200904,1,PROPIA,61,34608,64,12,12000,29847.59,2867.61,Santa Cruz,0,PROFESIONAL
383,200904,1,FAMILIAR,31,36161,0,12,1000,1.59,0,Santa Cruz,0,PROFESIONAL
384,200904,1,FAMILIAR,50,35551,0,11,2509,555.3,0,La Paz,2,PROFESIONAL
385,200904,0,PROPIA,40,36982,59,0,27214,121543.4,0,La Paz,1,PROFESIONAL
386,200904,0,FAMILIAR,34,35582,93,12,3250,2866.58,105.2,La Paz,1,PROFESIONAL
387,200904,1,FAMILIAR,28,37622,59,12,2700,1085,315.23,La Paz,4,PROFESIONAL
388,200904,1,PROPIA,64,37742,100,12,28500,121543.4,22081.49,La Paz,2,PROFESIONAL
389,200904,1,PROPIA,22,38504,38,12,1314.93,1225,5427.41,Santa Cruz,1,PROFESIONAL
390,200904,1,FAMILIAR,60,36526,47,12,30000,71563.76,13734.46,La Paz,0,SIN EDUCACION
391,200904,1,FAMILIAR,29,37956,13,12,3500,12966.35,0,La Paz,0,PROFESIONAL
392,200904,0,PROPIA,41,37469,100,12,11755,36740,1677.43,Santa Cruz,0,PROFESIONAL
393,200904,1,FAMILIAR,36,38899,0,12,952.46,13238.75,957.27,Santa Cruz,1,TECNICO
394,200904,0,FAMILIAR,63,33635,99,12,9880.73,32416.61,8643.58,Potosi,0,PROFESIONAL
395,200904,0,PROPIA,49,29921,100,0,2760,42826.51,696.77,Santa Cruz,1,PROFESIONAL
396,200904,1,FAMILIAR,27,39448,10,12,2200,15020,6870.73,La Paz,1,PROFESIONAL
397,200904,1,PROPIA,46,37500,30,12,2576.76,3596.17,1524.62,Santa Cruz,1,PROFESIONAL
398,200904,1,FAMILIAR,26,38175,11,12,897.14,2756.5,598.76,La Paz,0,TECNICO
399,200904,0,FAMILIAR,33,39539,92,12,8400,19190,42.35,La Paz,1,PROFESIONAL
400,200904,1,FAMILIAR,27,39186,7,11,814,500,1789.34,Santa Cruz,0,TECNICO
401,200904,1,FAMILIAR,26,39063,0,12,1733.39,0,3225.01,Cochabamba,1,PROFESIONAL
402,200904,1,FAMILIAR,30,38322,6,12,3289.5,5250,16115.43,La Paz,4,PROFESIONAL
403,200904,0,PROPIA,54,33420,104,12,13000,58300,47241.91,La Paz,1,PROFESIONAL
404,200904,1,FAMILIAR,39,38930,110,12,1085.93,2372.55,5581.16,Cochabamba,0,PROFESIONAL
405,200904,1,PROPIA,39,38200,0,12,2010,1594,8656.77,Santa Cruz,0,EDUCACION BASICA
406,200905,1,FAMILIAR,51,39185,0,11,1413.96,0,8524.23,Cochabamba,0,TECNICO
407,200905,0,FAMILIAR,25,38384,17,12,2900,2965.27,1732.34,Santa Cruz,0,PROFESIONAL
408,200905,1,PROPIA,47,39053,0,5,15000,9339.57,0,Santa Cruz,0,SUPERIOR
409,200905,1,FAMILIAR,25,39173,0,12,1800,1050,0,La Paz,0,TECNICO
410,200905,1,FAMILIAR,30,38930,9,0,2300,9558.82,467.19,Santa Cruz,1,PROFESIONAL
411,200905,1,FAMILIAR,50,38504,0,10,1600,0,3539.43,Sucre,0,TECNICO
412,200905,1,FAMILIAR,53,37043,0,12,2400,0,19459.03,Santa Cruz,0,TECNICO
413,200905,1,FAMILIAR,37,31413,37,12,4500,4690,689.31,Cochabamba,2,PROFESIONAL
414,200905,0,FAMILIAR,26,37530,0,12,3000,2779.74,1815.53,La Paz,0,PROFESIONAL
415,200905,0,FAMILIAR,34,38261,0,12,1631.14,5180,0,Santa Cruz,0,TECNICO
416,200905,1,FAMILIAR,31,37956,0,12,1000,1682.07,2042.74,La Paz,1,TECNICO
417,200905,1,PROPIA,28,36192,45,12,5070,36298.56,2776.37,La Paz,0,PROFESIONAL
418,200905,1,PROPIA,30,37653,31,12,752,5580.75,429.59,La Paz,1,PROFESIONAL
419,200905,0,PROPIA,32,37377,13,12,1500,0,2755.36,La Paz,1,TECNICO
420,200905,0,PROPIA,43,37987,108,12,5462,67698.6,6476.16,La Paz,0,PROFESIONAL
421,200905,0,FAMILIAR,54,36526,0,12,13500,59788.97,0,La Paz,0,PROFESIONAL
422,200905,0,FAMILIAR,34,37316,61,12,2200,16100,3035.83,La Paz,0,PROFESIONAL
423,200905,1,PROPIA,30,38504,0,12,2000,1856.28,8913.22,Santa Cruz,0,PROFESIONAL
424,200905,1,PROPIA,40,38889,0,12,1433.08,0,4312.16,Potosi,0,TECNICO
425,200905,1,FAMILIAR,23,38565,0,12,1404.54,3021.95,0,La Paz,2,TECNICO
426,200905,1,FAMILIAR,24,39022,20,12,4500,10352.8,0,Santa Cruz,3,SUPERIOR
427,200905,1,FAMILIAR,35,36678,98,12,6800,25039.32,15634.43,La Paz,1,PROFESIONAL
428,200905,1,PROPIA,49,39287,0,12,5556.01,0,17021.19,Cochabamba,0,TECNICO
429,200905,0,FAMILIAR,42,38565,13,11,2850,1433.22,438.09,La Paz,0,PROFESIONAL
430,200905,0,FAMILIAR,31,36557,52,12,3960,3141.34,1433.7,La Paz,0,PROFESIONAL
431,200905,1,FAMILIAR,38,37377,0,0,3000,1030.66,1468.68,Santa Cruz,0,EDUCACION BASICA
432,200905,0,PROPIA,51,39448,116,12,5600,25728.64,4389.65,La Paz,0,PROFESIONAL
433,200905,0,FAMILIAR,23,39248,0,12,1185.05,0,4336.36,Sucre,0,TECNICO
434,200905,1,FAMILIAR,37,37895,0,6,1698,0,7143.41,Cochabamba,0,EDUCACION BASICA
435,200905,1,FAMILIAR,30,38777,26,12,1400,4440,15995.86,Santa Cruz,0,PROFESIONAL
436,200905,1,FAMILIAR,29,36526,21,12,8900,16973.66,1746.81,La Paz,2,PROFESIONAL
437,200905,1,FAMILIAR,21,38961,11,12,2100,1500,3039.06,La Paz,2,SUPERIOR
438,200905,1,FAMILIAR,27,39073,0,12,781.4,0,0,Cochabamba,0,EDUCACION BASICA
439,200905,1,FAMILIAR,24,39264,0,12,1259.24,0,4358.34,Cochabamba,0,TECNICO
440,200905,1,FAMILIAR,45,38353,105,12,2000,1500,9256.54,La Paz,0,PROFESIONAL
441,200905,0,FAMILIAR,64,36526,87,12,30000,2842.94,0,La Paz,0,SIN EDUCACION
442,200905,1,FAMILIAR,25,39203,0,12,1149.05,0,3219.85,La Paz,0,PROFESIONAL
443,200905,1,FAMILIAR,63,38322,0,12,1036,4375.18,0,La Paz,0,PROFESIONAL
444,200905,1,FAMILIAR,40,36404,31,12,2800,45897.03,19675.7,La Paz,1,PROFESIONAL
445,200905,1,FAMILIAR,46,37377,12,12,1280,8465,2646.73,Santa Cruz,0,TECNICO
446,200905,0,FAMILIAR,35,38384,75,12,3091,18480.75,3059.23,La Paz,1,PROFESIONAL
447,200905,1,FAMILIAR,24,39083,0,12,780,1200,1760.7,La Paz,1,TECNICO
448,200905,1,FAMILIAR,43,31444,114,12,4400,9300,147.95,La Paz,1,SIN EDUCACION
449,200905,1,FAMILIAR,34,37165,7,12,1500,8031.71,2468.18,La Paz,1,TECNICO
450,200905,1,FAMILIAR,42,37288,70,12,2500,14620.24,2094.93,Santa Cruz,0,PROFESIONAL
451,200905,0,FAMILIAR,34,37561,18,12,1400,27093.6,1437.03,Santa Cruz,0,TECNICO
452,200905,1,PROPIA,39,38353,35,12,3500,19800,57094.38,La Paz,0,PROFESIONAL
453,200905,1,PROPIA,46,36434,35,9,30000,4040.64,657.02,Cochabamba,1,TECNICO
454,200905,1,FAMILIAR,32,38353,8,12,1538.3,500,4263.31,Santa Cruz,0,TECNICO
455,200905,1,FAMILIAR,45,35156,0,12,2200,7050,2279.05,La Paz,0,PROFESIONAL
456,200905,1,FAMILIAR,45,38869,9,12,2227.3,1430,1712.07,Santa Cruz,0,TECNICO
457,200905,1,FAMILIAR,37,39085,0,12,1061.08,0,2122.3,Santa Cruz,0,TECNICO
458,200905,1,PROPIA,40,38078,19,12,14000,38575,57094.38,La Paz,1,PROFESIONAL
459,200905,1,FAMILIAR,53,39142,0,12,4500,10431.3,0,La Paz,0,PROFESIONAL
460,200905,1,FAMILIAR,37,38838,0,12,1148.08,0,4652.42,La Paz,0,TECNICO
461,200905,1,FAMILIAR,28,36951,8,12,6657.3,4103.98,0,La Paz,1,TECNICO
462,200905,0,FAMILIAR,39,38534,0,12,3100,24832.85,0,La Paz,0,PROFESIONAL
463,200905,1,FAMILIAR,35,38504,0,12,12408.03,0,0,Cochabamba,0,PROFESIONAL
464,200905,1,FAMILIAR,36,39479,1,12,2000,8289.55,255.59,La Paz,1,PROFESIONAL
465,200905,1,FAMILIAR,23,38930,23,12,3068.75,12952,12630.44,La Paz,3,PROFESIONAL
466,200905,0,FAMILIAR,46,38534,0,12,5500,0,0,La Paz,0,PROFESIONAL
467,200905,0,FAMILIAR,47,35431,106,12,9000,36240,0,La Paz,1,PROFESIONAL
468,200905,1,FAMILIAR,28,38231,34,12,9879.25,11505,10548.23,Sucre,3,TECNICO
469,200905,1,FAMILIAR,51,37926,0,12,895.12,1200,4299.05,La Paz,0,TECNICO
470,200905,1,FAMILIAR,22,39223,0,12,998.72,0,3713.16,La Paz,0,PROFESIONAL
471,200905,1,FAMILIAR,26,38961,21,12,2343.24,871.04,17860.58,La Paz,0,PROFESIONAL
472,200905,1,PROPIA,39,37895,5,12,2046,604.31,518.23,Santa Cruz,0,TECNICO
473,200905,1,FAMILIAR,30,37653,21,12,1000,1837,1384.04,La Paz,0,TECNICO
474,200905,0,FAMILIAR,31,38353,10,12,937.67,2200,3384.88,La Paz,0,TECNICO
475,200905,1,FAMILIAR,35,39173,63,12,2500,7575,2511.05,Santa Cruz,1,PROFESIONAL
476,200905,1,FAMILIAR,39,37865,6,12,2581,15840,5866.94,Santa Cruz,2,PROFESIONAL
477,200905,0,FAMILIAR,23,38777,7,12,2100,1200,1412.51,La Paz,1,PROFESIONAL
478,200905,1,PROPIA,37,37865,18,12,2200,2048.47,1222.22,Tarija,0,PROFESIONAL
479,200905,1,FAMILIAR,59,38473,0,12,2800,0,0,Santa Cruz,2,PROFESIONAL
480,200905,0,PROPIA,38,37347,58,12,8000,0,389.49,La Paz,0,PROFESIONAL
481,200905,0,FAMILIAR,29,38353,24,12,1604.5,2199,0,La Paz,0,TECNICO
482,200905,1,FAMILIAR,31,37865,20,12,1300,1455.16,489.73,La Paz,1,PROFESIONAL
483,200905,1,PROPIA,29,39276,41,11,5436.73,28584.76,1543.44,La Paz,1,PROFESIONAL
484,200905,0,PROPIA,52,29983,84,0,8200,0,0,La Paz,0,PROFESIONAL
485,200905,0,PROPIA,41,38899,0,12,950,0,4444.3,Santa Cruz,0,TECNICO
486,200905,0,OTRAS,55,38731,0,12,2372.72,0,5841.2,Santa Cruz,0,TECNICO
487,200905,1,FAMILIAR,27,38443,14,12,593.57,600,1530.53,La Paz,1,TECNICO
488,200905,1,FAMILIAR,46,38808,16,12,1200,2550,5273.24,La Paz,1,TECNICO
489,200905,1,PROPIA,46,38047,10,0,7000,13177.59,0,La Paz,0,PROFESIONAL
490,200905,1,FAMILIAR,35,38139,18,0,30000,51738.4,13728.13,Santa Cruz,2,PROFESIONAL
491,200905,1,FAMILIAR,29,37987,0,12,9836,0,7723.33,La Paz,0,TECNICO
492,200905,1,FAMILIAR,46,38874,0,12,5169.99,11400,11347.31,La Paz,0,PROFESIONAL
493,200905,0,FAMILIAR,40,38534,0,12,3000,5830,0,Santa Cruz,0,PROFESIONAL
494,200905,1,FAMILIAR,22,38777,0,12,858.48,0,3868.01,La Paz,0,TECNICO
495,200905,1,FAMILIAR,38,39115,118,9,7500,33319.05,57094.38,La Paz,1,PROFESIONAL
496,200905,1,FAMILIAR,34,33664,82,12,3084,6524.54,443.93,La Paz,2,PROFESIONAL
497,200905,1,FAMILIAR,44,38200,40,12,5579.12,17500,2025.81,Santa Cruz,0,PROFESIONAL
498,200905,1,PROPIA,40,38930,11,12,1145.77,1500,301.28,Santa Cruz,1,TECNICO
499,200906,1,PROPIA,46,36161,43,12,910.09,5220,5929.09,Santa Cruz,0,TECNICO
500,200906,1,FAMILIAR,63,36892,103,12,2100,121543.4,57094.38,La Paz,1,PROFESIONAL
501,200906,1,FAMILIAR,29,38108,76,0,12874.68,8722.62,0,La Paz,0,PROFESIONAL
502,200906,1,FAMILIAR,27,39123,0,12,1149.58,0,1587.95,Cochabamba,0,TECNICO
503,200906,1,FAMILIAR,32,38869,54,12,1900,1400,7697.86,La Paz,1,TECNICO
504,200906,1,FAMILIAR,46,38626,0,12,951.57,0,1987.79,Cochabamba,0,EDUCACION BASICA
505,200906,1,FAMILIAR,30,37043,0,4,893,0,16688.71,Cochabamba,2,PROFESIONAL
506,200906,0,PROPIA,30,38412,11,12,2750,2707.1,3109.59,Santa Cruz,0,PROFESIONAL
507,200906,1,FAMILIAR,29,36982,16,0,2660,10324.06,484.68,La Paz,1,PROFESIONAL
508,200906,0,PROPIA,48,29403,37,12,3039,4292.4,5677.42,Cochabamba,1,SUPERIOR
509,200906,1,FAMILIAR,31,37987,0,12,2052.3,1991.77,3570.59,Cochabamba,1,PROFESIONAL
510,200906,1,FAMILIAR,34,37104,48,12,2400,7691.56,3108.69,La Paz,1,PROFESIONAL
511,200906,1,FAMILIAR,23,38718,0,12,1449.06,2657.79,0,La Paz,0,TECNICO
512,200906,1,FAMILIAR,26,37073,21,12,1772.94,7458.38,445.35,Santa Cruz,0,TECNICO
513,200906,1,FAMILIAR,31,38596,9,0,2270,11616.56,0,La Paz,0,PROFESIONAL
514,200906,1,PROPIA,38,38749,15,12,3000,64062.98,23672.82,La Paz,1,PROFESIONAL
515,200906,1,PROPIA,46,35643,108,12,5500,29433.87,0,La Paz,3,PROFESIONAL
516,200906,0,FAMILIAR,24,39119,15,12,1315.87,0,0,La Paz,0,PROFESIONAL
517,200906,1,FAMILIAR,24,38200,0,12,1170.93,3630.92,2673.7,La Paz,1,TECNICO
518,200906,1,PROPIA,32,38657,0,12,3004.75,0,19911.69,Santa Cruz,1,TECNICO
519,200906,1,PROPIA,32,36039,0,12,3500,0,0,Cochabamba,0,PROFESIONAL
520,200906,1,FAMILIAR,37,38078,24,0,1000,4466.28,469.68,La Paz,1,PROFESIONAL
521,200906,0,FAMILIAR,23,38443,0,12,2300,1573.6,0,La Paz,0,PROFESIONAL
522,200906,1,FAMILIAR,56,36831,0,12,850,5866.46,4250.39,La Paz,2,TECNICO
523,200906,1,FAMILIAR,39,35370,8,12,5500,9220.72,8843.49,La Paz,1,PROFESIONAL
524,200906,1,PROPIA,26,38473,19,12,1300,600,5534.83,Cochabamba,0,PROFESIONAL
525,200906,0,FAMILIAR,28,38869,6,12,1400,2500,1810.82,La Paz,0,PROFESIONAL
526,200906,1,FAMILIAR,25,38899,11,11,2400,10638.92,2472.68,La Paz,0,PROFESIONAL
527,200906,0,FAMILIAR,31,39083,13,0,2100,1430.11,0,La Paz,0,TECNICO
528,200906,1,FAMILIAR,49,38047,12,8,4185,1167.49,1327.44,La Paz,0,PROFESIONAL
529,200906,0,PROPIA,43,34274,60,12,8200,15400,6662.64,La Paz,0,PROFESIONAL
530,200906,1,FAMILIAR,30,39264,6,12,814.31,700,2809.1,La Paz,0,SUPERIOR
531,200906,1,PROPIA,27,38169,22,12,1750,0,0.09,Sucre,0,PROFESIONAL
532,200906,1,FAMILIAR,35,38819,0,12,2000,0,2619.44,Sucre,0,PROFESIONAL
533,200906,0,FAMILIAR,22,38777,19,12,2100,1000,4814.01,Santa Cruz,0,SUPERIOR
534,200906,1,FAMILIAR,29,36526,16,12,2100,0,211.18,La Paz,0,TECNICO
535,200906,1,PROPIA,35,37377,21,12,2433.87,475.04,9146.88,Cochabamba,0,TECNICO
536,200906,1,FAMILIAR,22,39022,0,12,1322.33,0,2167.74,Santa Cruz,0,PROFESIONAL
537,200906,1,FAMILIAR,56,32143,14,12,3557,4898.73,0,La Paz,1,SUPERIOR
538,200906,0,FAMILIAR,35,38565,51,12,5500,5900,44722.94,Cochabamba,0,EDUCACION BASICA
539,200906,1,FAMILIAR,27,39387,8,12,616.24,2398,2293.28,La Paz,0,PROFESIONAL
540,200906,0,FAMILIAR,32,39342,0,12,915.94,0,9836.18,Tarija,0,PROFESIONAL
541,200906,0,FAMILIAR,48,36526,103,11,1000,12950,40,La Paz,0,TECNICO
542,200906,1,FAMILIAR,37,38908,0,12,769.69,100,5370.3,La Paz,0,PROFESIONAL
543,200906,1,FAMILIAR,37,39204,0,12,800,0,706.31,Santa Cruz,0,TECNICO
